Start_Time,ORB_Range,ORB_Mid,ORB_Size_ATR_Ratio,Gap_From_PrevClose,Gap_From_SessionOpen,WickTop_ORB,WickBottom_ORB,ORB_DirectionBias,ORB_VolumeRatio,HighLowSymmetry,ORB_Slope,ORB_StdDev,ORB_MomentumScore,Return_1,Return_3,Return_5,Return_10,ATR_Diff_1,ATR_Diff_5,RSI_0,RSI_Change_5,MACD_Hist_0,MACD_Hist_Change_5,Stoch_K_0,EMA9_Gap,EMA9_Slope,EMA21_Gap,EMA21_Slope,VWAP_Gap,VWAP_Slope,BullishCandleRatio_5,VolumeSpikeScore,PrevDayHigh_Dist,PrevDayLow_Dist,GapUpOrDown,End_Time,Profit,Label
3/16/2023 9:54:00 AM,67,14378.25,3.81,10069,10069,3,12,1,1.2,1.05,2.4833,11.9519,0.48,0.0006,0.0012,0.0029,0.0013,0.4534,0.2308,63.59,18.67,1.95,2.34,89.13,17.84,14.77,24.89,7.75,-11.01,50.09,0.8,0.26,10074.25,10007.25,1,3/16/2023 10:48:00 AM,1754.32,1
3/17/2023 10:01:00 AM,72.25,14758.63,4.49,10441.5,10441,10,0,1,2.68,1.11,3.8833,18.0695,1.49,0.0016,0.0016,0.0026,0.0043,1.377,0.333,71.2,13.72,5.53,3.41,76.96,28.84,20.9,40.27,12,50.52,-8.02,0.8,1.33,10457.75,10385.5,1,3/17/2023 10:19:00 AM,-650.68,0
3/17/2023 10:27:00 AM,72.25,14758.63,4.27,10399.25,10402.75,0,4,-1,2.19,-0.16,-5.4833,23.0952,-1.59,-0.0018,-0.0024,-0.003,-0.0051,1.0823,1.9402,24.95,-11.06,-6.72,-8.64,32.66,-33.34,-25.96,-51.31,-17.29,-47.15,4.9,0.2,0.62,10456.25,10384,1,3/17/2023 10:30:00 AM,-125.68,0
3/20/2023 9:49:00 AM,80.75,14623.38,4.19,10251,10251,4.25,13.75,-1,1.6,-0.11,-5.2833,16.2762,-0.73,-0.001,-0.0015,-0.0016,-0.0029,0.9781,0.5752,29.52,-5.47,-16.98,-1.59,34.99,-24.44,-20.55,-42.63,-16.3,-82.26,55.85,0.4,0.8,10326.75,10246.5,1,3/20/2023 9:52:00 AM,-775.68,0
3/21/2023 10:01:00 AM,42.75,14824.63,4.17,10508.75,10508.25,3.5,0,1,1.85,1.17,2,13.1755,0.73,0.0005,0.0013,0.0014,0.0023,0.0568,-0.3522,69.72,10.1,4.17,2.57,82.71,16.01,14.57,24.31,8.57,69.03,-46.7,0.8,0.8,10509,10466.25,1,3/21/2023 10:05:00 AM,-415.68,0
3/21/2023 10:16:00 AM,42.75,14824.63,3.32,10471,10473.5,0.75,3.75,-1,1.44,-0.11,-3.6333,15.4554,-0.84,-0.0007,-0.0016,-0.0024,-0.0014,0.1835,0.048,36.39,-17.16,-0.1,-2.66,11.87,-19.3,-9.5,-24.78,-4.96,6.75,-39.33,0.4,0.75,10507.5,10464.75,1,3/21/2023 11:15:00 AM,-10.68,0
3/22/2023 9:51:00 AM,29.25,14896.63,2.92,10569.75,10570.75,4.25,1.75,1,1.05,1.21,1.8,5.523,1.05,0.0007,0.0011,0.0013,0.0008,0.4989,1.1311,65.28,15.96,1.7,0.17,72.61,11.88,5.6,15.02,2.92,29.24,-9.4,0.4,0.02,10574.25,10545,1,3/22/2023 10:15:00 AM,-405.68,0
3/22/2023 10:20:00 AM,29.25,14896.63,3.44,10571,10575.5,5.25,2.25,1,1.03,1.01,-0.0833,4.6636,0.18,0.0001,0.0003,0.0008,0.0001,0.0391,-0.5904,54.29,14.46,-0.11,-1.05,75.27,3.24,2.49,2.93,0.32,18.25,-5.42,1,0.02,10572.25,10543.5,1,3/22/2023 10:29:00 AM,844.32,1
3/23/2023 10:01:00 AM,46.25,14899.63,3.2,10583.5,10583,1.5,2.25,1,1.78,1.35,1.7167,12.1591,1.28,0.0012,0.0018,0.0021,0.0033,0.5983,0.5301,68.69,12.38,7.47,0.63,77.75,22.72,12.76,32.23,8.41,80.7,-50.87,0.6,0.75,10585.75,10539.5,1,3/23/2023 10:47:00 AM,1439.32,1
3/27/2023 9:45:00 AM,54.25,14938.63,4.25,10626.75,10626.75,4.5,3.75,1,0.71,1.02,1.1333,13.4663,0.23,0.0002,0.0011,0.0032,0.0016,-0.1172,1.2792,62.85,34.2,-3.7,2.01,86.08,17.21,16.49,20,5.46,15.65,30.35,0.8,-0.25,10628.75,10575,1,3/27/2023 10:18:00 AM,-515.68,0
3/27/2023 10:31:00 AM,54.25,14938.63,4.43,10591.75,10591.75,1.25,4,-1,1.89,-0.03,-3.4,11.9626,-1.49,-0.0012,-0.0025,-0.0024,-0.0026,0.8664,0.8648,26.82,-14.89,-5.26,-2.09,12.23,-26.42,-15.75,-36.45,-9.42,-44.2,6.37,0.2,0.62,10628.75,10576,1,3/27/2023 10:56:00 AM,-240.68,0
3/28/2023 10:33:00 AM,94.75,14760.88,8.96,10376.75,10376.75,2.75,1,-1,1.07,-0.07,-3.2,13.9361,-0.8,-0.0006,-0.0019,-0.0019,-0.0025,0.1287,1.398,27.11,-14.31,-2.24,-3.46,12.04,-19.4,-14.78,-27.35,-8.2,-66.15,37.15,0.2,-0.27,10469.75,10375,1,3/28/2023 11:15:00 AM,-430.68,0
3/29/2023 9:49:00 AM,39,14931.25,3.92,10607.25,10607.25,6.5,0,1,2.03,1.04,1.0333,5.4152,0.8,0.0005,0.0014,0.0006,0.0008,0.3509,1.4629,67.64,-0.76,8.1,-1.52,63.5,11.69,2.44,17.82,3.8,70.95,-60.36,0.6,0.6,10613.75,10574.75,1,3/29/2023 9:56:00 AM,-405.68,0
3/29/2023 10:05:00 AM,39,14931.25,3.83,10612,10610.5,4.5,2,1,1.79,1.21,1.0667,6.7517,0.98,0.0007,0.0011,0.0009,0.0015,0.4863,0.8131,63.33,6.23,4.52,-0.44,66.09,11.1,6.63,15.58,4.23,68.84,-53.34,0.6,0.56,10613.75,10574.75,1,3/29/2023 10:08:00 AM,-375.68,0
3/30/2023 10:00:00 AM,42.5,15089,4.49,10764,10763.5,1,0.25,1,1.38,1.02,2.1833,8.7579,1.06,0.0007,0.0008,0.0013,0.0014,0.138,-0.145,68.63,13.48,1.79,2.31,81.96,13.84,11.59,19.35,6.34,56.33,-32.5,0.8,0.25,10773.25,10730.75,1,3/30/2023 10:06:00 AM,-385.68,0
3/30/2023 10:13:00 AM,42.5,15089,3.84,10742.5,10744,3.25,7.25,-1,1.91,-0.04,-2.15,14.255,-1.29,-0.001,-0.0011,-0.0013,-0.0027,1.0526,1.0938,33.09,-10.05,0.17,-3.51,40.03,-17.15,-11.34,-22.56,-5.88,5.07,-23.4,0.4,1.16,10772.25,10729.75,1,3/30/2023 10:22:00 AM,-410.68,0
3/31/2023 9:49:00 AM,61.75,15141.88,6.55,10835.5,10835.5,0.75,1,1,0.71,1.06,2.1,7.4224,0.45,0.0003,0.0009,0.001,0.0016,-0.2637,0.3507,72.82,9.12,6.86,2.13,85.56,10.39,8.94,19.25,7.54,40.42,-28.5,0.6,-0.21,10835.75,10774,1,3/31/2023 11:23:00 AM,939.32,1
4/3/2023 9:49:00 AM,49.5,15253.75,5.31,10938.75,10938.75,2.5,0,1,1.58,1.2,1.6667,7.3743,1.34,0.0008,0.0019,0.0015,0.0011,0.4364,1.4348,69.71,11.38,5.75,-0.16,90.19,17.77,5.54,24.63,4.6,35.16,-11.24,0.8,0.38,10941.5,10892.5,1,4/3/2023 9:55:00 AM,-380.68,0
4/3/2023 10:04:00 AM,49.5,15253.75,4.33,10940,10940,1.75,1,1,1.03,1.14,-0.1833,11.7542,0.7,0.0005,0.0008,0.0021,0.0009,-0.053,2.2914,60.33,18.46,2.33,-1.76,76.54,14.59,7.27,17.22,2.88,29.65,0.35,0.6,-0.18,10940.5,10891.5,1,4/3/2023 10:06:00 AM,-465.68,0
4/4/2023 9:45:00 AM,54,15300,5.48,10939.75,10939.25,0,6.5,-1,1.16,-0.07,-3.1,16.3982,-0.66,-0.0004,-0.0004,-0.0019,-0.0026,0.2416,1.8488,27.19,-7.21,-7.34,-3.78,27.95,-18.13,-21.62,-30.4,-13.36,-42.69,10.28,0.2,0.03,10991,10938,1,4/4/2023 9:50:00 AM,-400.68,0
4/4/2023 10:01:00 AM,54,15300,4.51,10974.5,10974,3.5,0,1,3.27,1.32,4.9833,15.2618,2.76,0.0022,0.0023,0.0025,0.0031,1.8877,1.8355,71.6,16.8,-0.07,5.06,67.65,30.44,14.74,38.63,8.09,34.17,2.83,0.6,1.74,10990,10936,1,4/4/2023 10:04:00 AM,-485.68,0
4/5/2023 9:47:00 AM,38.5,15193.5,3.72,10837,10839,4.75,2.25,-1,1.04,-0.18,-2.3833,8.484,-0.82,-0.0006,-0.0013,-0.0012,-0.0013,0.396,0.6551,24.3,-9.78,-10.01,-0.25,21.77,-13.01,-7.09,-22.91,-7.34,-58.2,41.2,0.4,0.33,10873.75,10837.75,1,4/5/2023 10:01:00 AM,-420.68,0
4/5/2023 10:03:00 AM,38.5,15193.5,2.99,10840.25,10840.25,2,0.25,-1,0.96,-0.12,0.25,8.3106,-0.62,-0.0005,0.0001,-0.0004,0.0005,-0.2033,1.7742,45.64,-2.52,-7.19,3.6,57.15,-2.59,4.48,-4.37,0.23,-43.58,40.08,0.4,-0.21,10875.25,10836.75,1,4/5/2023 10:38:00 AM,1284.32,1
4/6/2023 10:03:00 AM,57.25,15016.88,4.95,10710.5,10710.5,1,3.25,1,0.99,1.02,3.55,16.3981,0.67,0.0005,0.002,0.0033,0.0029,0.0325,1.2649,73.4,31.73,-1.54,5.34,91.13,24.85,23.19,33.41,10.78,3.03,50.14,1,-0.33,10716.5,10660.25,1,4/6/2023 11:21:00 AM,1154.32,1
4/10/2023 9:47:00 AM,57.25,15052.38,5.17,10694.75,10694.75,1.25,6.5,-1,1.83,-0.18,-2.85,11.6238,-1.67,-0.0012,-0.0015,-0.0013,-0.0016,1.1671,1.3543,25.13,-5.35,-12.89,-0.94,35.75,-19.32,-7.62,-32.18,-9.24,-98.94,81.94,0.6,0.96,10744,10687.25,1,4/10/2023 10:13:00 AM,-450.68,0
4/10/2023 10:29:00 AM,57.25,15052.38,5.95,10702.5,10702.5,0,3.75,-1,2.02,0,-0.9333,6.5894,-1.51,-0.001,-0.0017,-0.0012,-0.0015,0.6829,0.662,42.28,-15.1,3.6,0.44,15.23,-13.37,-1.35,-11.62,1.53,-59.1,41.1,0.8,0.96,10745,10689.25,1,4/10/2023 10:35:00 AM,-390.68,0
4/11/2023 10:06:00 AM,60.75,15160.88,5.78,10803,10802,1,1.5,-1,1.44,-0.02,-0.5667,5.0883,-1.05,-0.0007,-0.0005,-0.0007,-0.0007,0.2303,0.3994,37.38,-5.51,-5.91,1.54,43.89,-9.46,-2.6,-13.43,-2.89,-45,34.42,0.4,0.5,10854.25,10793.5,1,4/11/2023 12:12:00 PM,-10.68,0
4/12/2023 9:46:00 AM,90.25,15166.13,5.7,10787.25,10786.75,2,0.25,-1,1.29,-0.14,-4.0167,30.5113,-0.98,-0.001,-0.0019,-0.0028,-0.0043,0.1482,0.7866,26.59,-6.97,-13.94,-7.33,14.02,-30.4,-35.21,-52.87,-23.34,-55.67,6.34,0.2,0.1,10874.25,10785.5,1,4/12/2023 10:12:00 AM,-640.68,0
4/12/2023 10:19:00 AM,90.25,15166.13,7.27,10793.25,10796.25,0,1.25,-1,1.38,-0.01,0.4667,9.2072,-0.97,-0.0008,-0.0015,-0.0015,-0.0005,0.0646,-0.1118,46.31,-13.6,2.58,4.46,20.63,-12.02,0.38,-7.16,3.82,-27.89,6.06,0.4,0.39,10871.75,10782,1,4/12/2023 10:22:00 AM,-255.68,0
4/13/2023 10:06:00 AM,62.25,15080.38,4.72,10770,10769,14.75,0.25,1,2.37,1,0.65,8.809,0.36,0.0003,0.0013,0.0006,0.0009,0.5042,0.0869,60.76,3.39,5.84,-0.65,72.68,11.02,5.74,16.45,4.4,60.76,-50.26,0.6,1.02,10774.5,10712.25,1,4/13/2023 12:03:00 PM,1314.32,1
4/14/2023 9:45:00 AM,72.25,15200.38,6.73,10897.25,10896.75,4.25,1,1,1.12,1.08,4.7833,23.4674,0.79,0.0006,0.0014,0.001,0.0038,0.2321,-0.1868,80.63,-0.22,14.49,5.93,77.48,19.78,20.63,39.26,17.35,48.14,-33.72,0.8,0.36,10899.5,10828.75,1,4/14/2023 10:08:00 AM,-10.68,0
4/14/2023 10:33:00 AM,72.25,15200.38,5.48,10845.25,10845.25,1.75,0.75,-1,0.9,-0.02,-3.6,9.1563,-1.61,-0.0014,-0.0007,-0.0008,-0.001,0.8137,-0.2355,33.15,-0.68,-15.54,-0.65,63.73,-14.71,-6.71,-28.48,-10.18,-45.27,30.02,0.6,0.07,10898,10825.75,1,4/14/2023 11:12:00 AM,-530.68,0
4/17/2023 10:07:00 AM,60.25,15206.63,4.46,10840.5,10840.5,1.75,7,-1,1.23,-0.01,-1.7167,10.9295,-0.19,-0.0002,-0.0009,-0.0024,-0.001,-0.1727,-0.3856,39.18,-20.19,-2.85,0.41,15.14,-11.67,-10.44,-16.31,-5.03,-30.11,-5.81,0.2,0.1,10898.25,10839,1,4/17/2023 10:17:00 AM,-545.68,0
4/17/2023 10:39:00 AM,60.25,15206.63,5.47,10840.5,10840.5,1,0.75,-1,2.93,-0.35,-3.95,13.1482,-2.04,-0.0015,-0.002,-0.0018,-0.0025,1.0185,0.476,27.79,-12.68,-3.2,-3.33,19.83,-23.49,-11.18,-31.77,-7.31,-47.09,16.93,0.4,1.42,10899.25,10840,1,4/17/2023 11:00:00 AM,-275.68,0
4/18/2023 9:48:00 AM,25.25,15302.38,2.72,10975.25,10977.25,0.25,8.5,1,1.23,1.14,0.95,7.0248,0.46,0.0003,0.0011,0.0011,0.0012,0.287,0.6595,59.67,11.97,-0.92,1.58,85.95,9.94,6.45,12.25,2.81,37.48,-23.48,0.6,0.32,10976,10953.25,1,4/18/2023 9:58:00 AM,-375.68,0
4/18/2023 9:59:00 AM,25.25,15302.38,2.32,10953.75,10953.75,0.25,8.75,-1,2.06,-0.33,-1.8167,11.1757,-0.9,-0.0006,-0.0021,-0.0021,-0.0028,0.6062,0.9626,33.09,-19.71,0.85,-1.13,13.68,-21.1,-11.7,-24.93,-4.5,-3.9,-29.76,0.2,0.84,10977.5,10952.25,1,4/18/2023 10:26:00 AM,1079.32,1
4/19/2023 10:40:00 AM,52.25,15137.38,6.07,10818.25,10819.25,0.25,0,1,2,1.06,2.7167,9.1072,1.13,0.0006,0.001,0.001,0.0012,0.1067,-0.3155,67.33,9.81,2.65,1.99,88.48,12.9,7.56,18.5,5.01,24.59,-7.43,0.8,0.92,10825,10772.75,1,4/19/2023 12:01:00 PM,854.32,1
4/20/2023 9:45:00 AM,58,15106,6.27,10793.75,10793.25,2,1.25,1,0.97,1.09,3.8833,11.099,1.11,0.0007,0.0004,0.0015,0.0016,0.3272,1.0948,69.83,7.13,7.75,2.83,71.7,14.86,12.3,25.57,9.61,27.29,-6.46,0.6,0.12,10798,10741.5,1,4/20/2023 10:34:00 AM,919.32,1
4/21/2023 9:51:00 AM,35.75,15086.88,2.87,10743.5,10744.5,0.75,5.75,-1,2.18,-0.17,-1.2,8.2894,-1.43,-0.0012,-0.0018,-0.0016,-0.002,0.9081,1.1557,35.14,-12.87,-1.04,-0.86,20.48,-19.64,-7.65,-23.76,-3.84,-25.76,-2.08,0.2,0.89,10767.75,10732,1,4/21/2023 10:16:00 AM,-10.68,0
4/21/2023 10:27:00 AM,35.75,15086.88,3.36,10755,10758.5,2.75,0.75,1,1.4,1.06,3.8333,16.1006,1.25,0.0009,0.0009,0.0015,0.0033,0.4709,-0.184,75.95,8.55,7.89,5.89,69.49,18.03,15.19,32.07,12.43,30.77,-11.1,0.6,0.64,10766.25,10730.5,1,4/21/2023 10:39:00 AM,-430.68,0
4/21/2023 10:45:00 AM,35.75,15086.88,3.55,10731.25,10732.75,1,2.25,-1,2.36,-0.53,-2.9167,12.5477,-1.86,-0.0013,-0.0014,-0.0017,-0.003,0.9181,0.5544,30.07,-13.77,2.58,-5.09,23.09,-22.95,-14.86,-28.71,-6.94,-26.92,-0.83,0.4,0.67,10767.25,10731.5,1,4/21/2023 11:00:00 AM,-410.68,0
4/24/2023 10:37:00 AM,80,15124.75,7.99,10755.75,10755.75,0,3.25,-1,2.49,-0.04,-2.3667,13.5987,-1.15,-0.0008,-0.002,-0.0022,-0.0028,0.3841,1.1735,28.57,-15.47,-2.18,-2.04,6.41,-23.37,-15.44,-30.93,-7.7,-30.01,-3.82,0.2,0.69,10827.25,10748.25,1,4/24/2023 11:18:00 AM,994.32,1
4/25/2023 9:47:00 AM,36.25,15027.63,2.95,10686,10688,0,5,-1,2.57,-0.19,-2.2667,9.709,-1.81,-0.0015,-0.0022,-0.0019,-0.0016,1.1692,2.3389,36.63,-15.62,-0.13,1.27,32.51,-23.32,-1.92,-24.87,-0.15,-31.45,-0.22,0.4,1.24,10706.75,10673,1,4/25/2023 10:01:00 AM,-495.68,0
4/25/2023 10:05:00 AM,36.25,15027.63,3.03,10673.75,10672.25,2.25,2.75,-1,1,-0.05,-0.0833,7.081,-0.25,-0.0002,-0.0007,-0.0001,0.0001,-0.3058,1.2091,44.57,-0.5,-3.27,1.83,26.07,-5.4,4.01,-7.07,0.98,-21.89,19.73,0.6,-0.26,10708.75,10672.5,1,4/25/2023 11:57:00 AM,1194.32,1
4/26/2023 9:59:00 AM,57.75,14958.88,4.04,10638,10638.5,0.75,1.5,1,0.96,1.07,3.85,12.9379,1.14,0.0011,0.001,0.0008,0.0015,0.3222,-0.1851,62.54,3.27,2.25,3.75,62.43,16.67,7.49,23.6,5.73,17.31,-7.06,0.4,0.09,10650.25,10592.5,1,4/26/2023 10:16:00 AM,-575.68,0
4/26/2023 10:24:00 AM,57.75,14958.88,4.85,10595.25,10599.75,0,1.5,-1,0.78,-0.02,-3.2167,20.6566,-0.46,-0.0004,-0.0008,-0.001,-0.003,-0.3581,-1.2291,32.09,-3.39,-6.07,-6.7,16.31,-14.95,-20.23,-28.25,-13.76,-44.58,25.49,0.4,-0.24,10648.75,10591,1,4/26/2023 10:28:00 AM,-180.68,0
4/27/2023 10:10:00 AM,39,15063.75,3.6,10746,10745,0.5,6.25,1,0.83,1.03,0.1667,9.7003,0.12,0.0001,0.0009,0.0011,0.002,-0.2182,-0.3116,63.12,10.03,1.2,0.88,79.94,11.95,8.4,15.84,4.09,37.1,-21.52,0.4,0.05,10746.25,10707.25,1,4/27/2023 10:39:00 AM,1079.32,1
4/28/2023 10:11:00 AM,71.75,15238.88,6.11,10937.75,10938.25,2.5,2,1,1.25,1.1,2.5167,14.724,0.6,0.0005,0.0014,0.0016,0.0033,-0.0184,-0.0613,71.67,8.73,4.6,3.92,83.09,19,18.86,29.46,11.2,43.12,-14.87,0.8,-0.06,10937.75,10866,1,4/28/2023 10:57:00 AM,-475.68,0
5/1/2023 9:51:00 AM,30.25,15331.63,3.42,11010,11010,0.75,3.75,1,1,1.09,1.7667,8.7096,0.4,0.0002,0.0006,0.0011,0.0009,-0.065,-0.227,63.6,12.41,2.1,1.45,87.6,8.25,7.57,12.72,4.53,7.34,10.91,1,0.02,11010.25,10980.5,1,5/1/2023 10:01:00 AM,-360.68,0
5/1/2023 10:18:00 AM,30.25,15331.63,2.89,11006.75,11006.75,1,2,1,0.69,1.02,0.9167,6.4186,0.43,0.0003,0.0013,0.0011,0.0014,-0.229,-0.3889,59.43,12.25,-1,0.82,89.8,10.04,5.97,11.69,2.13,7.01,9.07,0.8,-0.26,11010.25,10981,1,5/1/2023 10:22:00 AM,-425.68,0
5/2/2023 10:10:00 AM,47.5,15320.25,4.63,10961.5,10960.5,1.5,4,-1,1.22,-0.03,-1.9667,8.1567,-0.32,-0.0002,-0.0006,-0.0006,-0.0016,-0.1161,0.0658,35.08,-4.76,-4.09,-2.1,30.77,-9.34,-8.79,-16.01,-6.19,-28.81,15.47,0.2,0.07,11007,10959.5,1,5/2/2023 10:23:00 AM,1019.32,1
5/3/2023 9:46:00 AM,31.75,15234.38,3.26,10911.75,10911.25,1,6.25,1,1.63,1.31,1.8333,8.8369,1.2,0.0008,0.0012,0.0017,0.0013,0.7114,1.0933,64.58,17.41,0.88,1.22,90.62,14.97,8,19.14,3.98,27.78,-3.94,0.4,0.81,10913.25,10883,1,5/3/2023 9:48:00 AM,-395.68,0
5/3/2023 9:52:00 AM,31.75,15234.38,3.17,10907.25,10908.25,0.5,3.5,1,1.01,1.03,0.55,7.1954,0.7,0.0004,0.0005,0.0002,0.0013,0.0764,-0.2986,56.74,2.16,2.13,0.78,63.8,5.77,-0.04,8.43,1.35,18.02,-17.6,0.2,0.01,10913.25,10881.5,1,5/3/2023 10:12:00 AM,-405.68,0
5/4/2023 9:45:00 AM,40,15096.75,3.19,10743.75,10743.25,1.25,4,-1,1.32,-0.2,-2.9833,11.0972,-0.92,-0.0007,-0.0011,-0.0019,-0.0022,0.3246,1.1743,31.15,-13.24,-6.34,-1.62,14.89,-16.71,-14.74,-25.73,-9.29,-60.46,28.87,0.2,0.48,10779.75,10741.25,1,5/4/2023 10:09:00 AM,-505.68,0
5/4/2023 10:12:00 AM,40,15096.75,3.43,10752,10753,5.75,0,-1,1.1,-0.03,-0.6,6.0943,-1.18,-0.0009,-0.0009,-0.0008,0.0002,0.604,0.4587,44.4,-9.87,-0.95,2.32,18.24,-7.9,1.78,-7.11,1.5,-39.83,28.41,0.6,0.15,10779.25,10739.25,1,5/4/2023 10:17:00 AM,-265.68,0
5/5/2023 9:50:00 AM,45.75,15177.88,5.15,10862.25,10863.25,1,0.5,1,1.29,1.16,1.5333,6.1974,0.99,0.0006,0.0013,0.0008,0.0011,0.1052,0.4031,72.27,3.65,7.71,0.34,84.23,12.1,6.2,20.03,6.01,49.56,-35.97,0.6,0.29,10863.75,10818,1,5/5/2023 10:09:00 AM,884.32,1
5/8/2023 9:48:00 AM,39.75,15321.13,4.9,10968.75,10968.75,4,1.25,-1,0.85,-0.01,-2,8.6515,-0.52,-0.0003,-0.0004,-0.0006,-0.0016,0.1072,0.5217,33.2,-2.75,-4.51,-2.27,29,-7.81,-8.12,-14.36,-6.26,-31.7,22.12,0.4,-0.05,11003.5,10964.75,1,5/8/2023 10:03:00 AM,-330.68,0
5/8/2023 10:13:00 AM,39.75,15321.13,4.48,10967,10967,0,3.25,-1,0.94,-0.04,0.3,5.7849,-0.45,-0.0003,-0.0002,-0.0005,-0.0013,-0.1052,0.9911,43.1,-4.59,-1.38,0.55,49.58,-6.1,-3.23,-7.32,-1.52,-25.97,17.38,0.2,-0.03,11004,10965.25,1,5/8/2023 10:21:00 AM,-360.68,0
5/8/2023 10:34:00 AM,39.75,15321.13,5.29,10965.5,10965.5,3.75,2,-1,1.08,-0.03,-0.7,5.2788,-0.47,-0.0002,-0.0003,-0.0002,-0.0012,0.1333,0.1756,42.82,-2.34,-0.2,-0.84,38.12,-5.37,-3.57,-6.85,-1.82,-23,17.5,0.4,-0.04,11002,10964.25,1,5/8/2023 10:43:00 AM,-195.68,0
5/9/2023 9:57:00 AM,22,15316.25,2.97,10985.25,10985.25,0,1.5,1,1.02,1.07,0.8167,4.4688,0.88,0.0004,0.0013,0.0008,0.0004,0.0463,0.2995,63.95,11.44,2.1,-0.79,77.07,9.18,0.53,11.21,0.77,3.37,6.97,0.4,0,10990.25,10968.25,1,5/9/2023 10:13:00 AM,-300.68,0
5/9/2023 10:40:00 AM,22,15316.25,3.11,10978.75,10979.75,0.75,0.5,1,1.68,1.03,0.7167,4.5623,1.59,0.0007,0.001,0.001,0.001,0.4167,0.1989,61.06,15.01,-1.62,0.61,71.89,11.04,3.21,11.56,0.77,3.49,13.09,0.6,0.7,10989.25,10967.25,1,5/9/2023 11:08:00 AM,-290.68,0
5/10/2023 10:07:00 AM,95.75,15399.88,8.28,11110,11108.5,6.75,1,1,1.22,1.05,5.1167,27.3581,0.5,0.0004,0.0006,0.0014,0.0041,0.1494,-0.5821,74.98,7.14,6.41,9.22,60.95,18.83,27.77,35.43,18,78.31,-53.23,1,0.11,11111.25,11015.5,1,5/10/2023 10:19:00 AM,-465.68,0
5/10/2023 10:56:00 AM,95.75,15399.88,7.48,11015,11016,0.75,0.5,-1,0.97,-0.16,-5.6167,14.9253,-1.29,-0.0011,-0.0016,-0.0017,-0.0013,0.3809,-0.1374,25.28,-4.97,-17.06,-3.32,43.39,-22.78,-16.72,-41.98,-15.89,-50.7,24.78,0.4,0.48,11109.25,11014,1,5/10/2023 11:01:00 AM,-315.68,0
5/11/2023 10:34:00 AM,55.5,15436.25,5.19,11078,11078.5,1.25,7.25,-1,2.25,-0.05,-0.7833,11.181,-0.98,-0.0007,-0.0012,-0.0021,-0.0012,0.6397,0.2697,35.99,-22.53,1.11,-0.1,15.71,-17.47,-10.01,-19.61,-3.27,-36.02,3.94,0.2,0.96,11125.5,11070,1,5/11/2023 10:48:00 AM,-430.68,0
5/12/2023 9:49:00 AM,26.5,15504.75,3.48,11155.75,11155.75,0.25,4.5,-1,1.71,-0.31,-1.9167,6.9459,-1.25,-0.0006,-0.0011,-0.0015,-0.0007,0.5099,0.7285,32.65,-23.54,0.14,-1.02,21.76,-13.66,-6.73,-16.47,-2.98,-20.27,-2.98,0.2,0.9,11181,11154.5,1,5/12/2023 10:05:00 AM,754.32,1
5/15/2023 9:46:00 AM,28.25,15436.13,3.18,11111,11111,5.25,0,1,1.37,1.12,1.3333,6.8068,0.65,0.0004,0.0009,0.0013,0.0005,0.1624,0.2475,58.71,19.2,-3.49,0.54,91.34,10.67,6.28,10.48,1,10.7,12.64,0.8,0.38,11112.75,11085,1,5/15/2023 9:49:00 AM,-360.68,0
5/15/2023 9:52:00 AM,28.25,15436.13,2.87,11086.5,11086.5,5,0.5,-1,1.11,-0.19,-1.7667,9.2973,-0.71,-0.0004,-0.0015,-0.0017,-0.001,0.2051,0.5435,32.59,-15.74,-3.14,-0.06,4.26,-16.01,-10.35,-21.3,-5.35,-25.84,-3.33,0.2,0.33,11113.25,11086,1,5/15/2023 10:52:00 AM,-400.68,0
5/16/2023 9:46:00 AM,70.25,15498.38,7.78,11194.25,11193.75,4,0.5,1,1.54,1.07,3.6,13.7182,0.86,0.0005,0.0015,0.0026,0.0021,0.2474,1.521,82.68,16.7,11.06,3.47,87.65,21.47,20.93,37.31,14.71,44.43,-4.35,1,0.17,11196.5,11127.25,1,5/16/2023 9:51:00 AM,-365.68,0
5/16/2023 10:30:00 AM,70.25,15498.38,7.76,11182.5,11186,1.25,1,1,2.14,1.03,3.0333,9.2928,1.57,0.0009,0.0009,0.0016,0.0012,0.5729,0.0299,66.1,14.59,2.05,2.08,83.56,15.53,9.25,20.97,5.41,33.76,-8.51,0.8,0.98,11194.5,11124.75,1,5/16/2023 10:37:00 AM,-365.68,0
5/16/2023 10:48:00 AM,70.25,15498.38,8.97,11194.5,11193.5,0.75,3.25,1,0.72,1.01,0.4667,6.1724,0.19,0.0001,0.0004,0.0011,0.0009,-0.1795,-0.2552,61.48,13.05,2.49,-0.18,91.82,7.59,7.03,10.94,3.67,29.27,-13.44,0.8,-0.37,11195.5,11125.25,1,5/16/2023 10:51:00 AM,-20.68,0
5/17/2023 9:47:00 AM,27.75,15556.88,3.47,11208.75,11210.75,1.25,0.25,-1,0.98,-0.06,-1.6,6.0938,-0.81,-0.0005,-0.0004,-0.0011,-0.0012,0.0009,0.775,39.5,-15.79,1.68,-1.74,35.08,-9.71,-7.06,-11.36,-2.78,-2.4,-15.52,0.4,0.08,11231.75,11206.5,1,5/17/2023 10:15:00 AM,-10.68,0
